The [entries] sheet shows the entries for words with IDs ending in "01" (201, 4701, 53401, etc) 
from the collocates table that is used to create the frequency listings that are based on the 
Corpus of Contemporary American English (COCA).

The complete list is available for purchase. See:

http://www.wordfrequency.info [Purchase]

There are minimum values in terms of collocate frequency and Mutual Information (MI) score
for inclusion in the list.

Mutual Information:
ID 1-5 : MI > -3.5
ID 6-29 : MI > -1
ID: 30-99 : ID > 1
ID: 100-30,000 : ID > 2
ID: 30,000-60,000 : ID > 3

Collocate frequency:
ID 1-40,000 : freq >= 2
ID 40,000-60,000 : freq >= 1

---------------------------------------------

The column [% coll < node] refers to the percentage of the tokens for
this collocate and node word where the collocate precedes the node word.

The node and collocate part of speech (PoS) tags can be found at http://ucrel.lancs.ac.uk/claws7tags.html.

For more information:

http://www.wordfrequency.info: Word frequent lists
http://www.americancorpus.org: Corpus of Contemporary American English (COCA)
http://davies-linguistics.byu.edu/ : Mark Davies



ID	lemma	lemPoS	coll	collPoS	MI	freq	[% coll < node]
17101	hallowed	j	ground	n	7.26	120	0.0167
17101	hallowed	j	hall	n	7.07	58	0.0172
17101	hallowed	j	most	r	3.67	33	1.00
17101	hallowed	j	tradition	n	6.26	26	0.00
17101	hallowed	j	name	n	4.24	25	0.12
17101	hallowed	j	heaven	n	7.2	19	1.00
17101	hallowed	j	place	n	3.18	19	0.1579
17101	hallowed	j	art	n	3.83	18	0.9444
17101	hallowed	j	thy	a	10.08	18	0.00
17101	hallowed	j	record	n	4.11	14	0.1429
17101	hallowed	j	space	n	3.35	8	0.125
17101	hallowed	j	institution	n	4.19	8	0.125
17101	hallowed	j	baseball	n	4.74	8	0.75
17101	hallowed	j	walk	v	2.77	8	1.00
17101	hallowed	j	history	n	2.31	6	0.00
17101	hallowed	j	once	r	2.19	6	0.6667
17101	hallowed	j	page	n	3.34	6	0.00
17101	hallowed	j	sport	n	3.03	5	0.60
17101	hallowed	j	site	n	2.67	5	0.60
17101	hallowed	j	concept	n	3.8	5	0.00
17101	hallowed	j	wall	n	2.53	5	0.00
17101	hallowed	j	consider	v	2.23	5	1.00
17101	hallowed	j	freedom	n	3.47	4	0.25
17101	hallowed	j	chamber	n	4.99	4	0.00
17101	hallowed	j	spot	n	3.62	4	0.00
17101	hallowed	j	walk	n	4.62	4	0.25
17101	hallowed	j	outside	i	3.04	4	0.75
17101	hallowed	j	earth	n	2.96	4	0.25
17101	hallowed	j	remain	v	2.07	4	1.00
17101	hallowed	j	sacred	j	5.41	4	0.25
17101	hallowed	j	works	n	3.52	3	0.6667
17101	hallowed	j	island	n	2.68	3	0.3333
17101	hallowed	j	cemetery	n	5.69	3	0.6667
17101	hallowed	j	ritual	n	5	3	0.00
17101	hallowed	j	symbol	n	4.27	3	0.00
17101	hallowed	j	cup	n	2.46	3	0.3333
17101	hallowed	j	dark	n	4.1	3	0.3333
17101	hallowed	j	landmark	n	5.74	3	0.00
17101	hallowed	j	battlefield	n	6.27	3	0.6667
17101	hallowed	j	enter	v	2.39	3	1.00
17101	hallowed	j	shrine	n	6.29	3	0.00
17101	hallowed	j	academe	n	9.67	3	0.00
17101	hallowed	j	deserve	v	4.27	3	1.00
17101	hallowed	j	rank	n	4.51	3	0.00
17101	hallowed	j	east	n	2.26	3	0.3333
17101	hallowed	j	point	v	2.2	3	1.00
17101	hallowed	j	relatively	r	3.43	3	0.6667
17101	hallowed	j	lab	n	4.13	3	0.6667
17101	hallowed	j	turf	n	6.55	3	0.00
17101	hallowed	j	course	n	2.19	3	0.00
17201	carelessly	r	toss	v	7.49	28	0.4286
17201	carelessly	r	leave	v	3.24	25	0.16
17201	carelessly	r	throw	v	5.11	22	0.6364
17201	carelessly	r	over	i	2.36	17	0.1765
17201	carelessly	r	drop	v	4.5	14	0.4286
17201	carelessly	r	too	r	2.08	13	0.7692
17201	carelessly	r	hair	n	3.88	11	0.8182
17201	carelessly	r	arm	n	3.43	10	0.80
17201	carelessly	r	door	n	2.88	10	0.80
17201	carelessly	r	fling	v	7.61	8	0.125
17201	carelessly	r	discard	v	7.41	8	0.25
17201	carelessly	r	around	i	2.34	8	0.125
17201	carelessly	r	across	i	2.79	8	0.00
17201	carelessly	r	paper	n	3.06	7	0.7143
17201	carelessly	r	floor	n	3.35	7	0.2857
17201	carelessly	r	though	c	2.06	7	0.1429
17201	carelessly	r	away	r	2.14	7	0.1429
17201	carelessly	r	wave	v	5.57	7	0.7143
17201	carelessly	r	quickly	r	3.49	7	0.8571
17201	carelessly	r	lie	v	3.39	6	0.6667
17201	carelessly	r	shoulder	n	3.7	6	0.1667
17201	carelessly	r	gun	n	3.51	6	0.50
17201	carelessly	r	fall	v	2.5	6	0.8333
17201	carelessly	r	sling	v	8.4	6	0.50
17201	carelessly	r	around	r	2.15	6	0.3333
17201	carelessly	r	shrug	v	5.73	6	1.00
17201	carelessly	r	rifle	n	5.47	5	1.00
17201	carelessly	r	pick	v	2.57	5	0.20
17201	carelessly	r	strew	v	8.25	5	0.40
17201	carelessly	r	bed	n	2.92	5	0.40
17201	carelessly	r	scatter	v	5.92	5	0.80
17201	carelessly	r	handle	v	3.87	5	0.00
17201	carelessly	r	chair	n	3.41	5	0.40
17201	carelessly	r	lay	v	3.21	5	0.40
17201	carelessly	r	box	n	3.2	5	0.60
17201	carelessly	r	above	i	3.35	5	0.00
17201	carelessly	r	onto	i	3.4	5	0.00
17201	carelessly	r	someone	p	2.26	5	0.60
17201	carelessly	r	leg	n	3.27	5	1.00
17201	carelessly	r	hat	n	4.33	4	1.00
17201	carelessly	r	reply	v	4.53	4	0.75
17201	carelessly	r	identity	n	3.56	4	0.75
17201	carelessly	r	recklessly	r	9.52	4	0.00
17201	carelessly	r	accidentally	r	7.09	4	0.25
17201	carelessly	r	swing	v	4.68	4	0.75
17201	carelessly	r	rather	r	2.99	4	1.00
17201	carelessly	r	pull	v	2.07	4	0.50
17201	carelessly	r	road	n	2.16	4	0.00
17201	carelessly	r	beside	i	4.2	4	0.25
17201	carelessly	r	place	v	2.58	4	0.50
17201	carelessly	r	bag	n	3.2	4	0.25
17201	carelessly	r	forehead	n	5.53	4	0.00
17201	carelessly	r	drape	v	6.73	4	0.25
17201	carelessly	r	open	j	2.44	4	0.00
17201	carelessly	r	abuse	v	5.15	3	0.00
17201	carelessly	r	anyone	p	2.24	3	0.6667
17201	carelessly	r	forget	v	2.58	3	0.00
17201	carelessly	r	ruthlessly	r	9.46	3	0.6667
17201	carelessly	r	fold	v	5	3	0.3333
17201	carelessly	r	painting	n	2.77	3	0.00
17201	carelessly	r	execute	v	5.12	3	0.00
17201	carelessly	r	hurt	v	2.98	3	0.3333
17201	carelessly	r	spread	v	3.32	3	0.6667
17201	carelessly	r	dismiss	v	4.59	3	0.00
17201	carelessly	r	tuck	v	5.24	3	1.00
17201	carelessly	r	shove	v	5.46	3	0.3333
17201	carelessly	r	reveal	v	2.67	3	0.00
17201	carelessly	r	ride	v	3.16	3	1.00
17201	carelessly	r	brush	v	4.82	3	0.3333
17201	carelessly	r	red	j	2.05	3	1.00
17201	carelessly	r	serious	j	2.42	3	1.00
17201	carelessly	r	display	v	4	3	0.3333
17201	carelessly	r	cross	v	3.31	3	0.6667
17201	carelessly	r	destroy	v	3.35	3	0.00
17201	carelessly	r	cause	v	2.05	3	0.3333
17201	carelessly	r	wrap	v	4.03	3	0.00
17201	carelessly	r	package	n	3.67	3	0.3333
17201	carelessly	r	direction	n	2.72	3	0.00
17201	carelessly	r	approach	v	3.31	3	0.6667
17301	user-friendly	j	more	r	4.44	118	0.9915
17301	user-friendly	j	make	v	2.53	52	0.9615
17301	user-friendly	j	system	n	3.59	26	0.3077
17301	user-friendly	j	most	r	2.93	20	0.95
17301	user-friendly	j	software	n	6.19	19	0.3158
17301	user-friendly	j	interface	n	8.66	16	0.125
17301	user-friendly	j	program	n	2.85	15	0.2667
17301	user-friendly	j	computer	n	4.36	15	0.3333
17301	user-friendly	j	provide	v	3.13	14	0.8571
17301	user-friendly	j	design	n	4.65	13	0.3077
17301	user-friendly	j	become	v	2.24	13	0.9231
17301	user-friendly	j	create	v	3	10	0.70
17301	user-friendly	j	tool	n	4.98	10	0.40
17301	user-friendly	j	feature	n	4.67	9	0.1111
17301	user-friendly	j	site	n	3.5	9	0.1111
17301	user-friendly	j	develop	v	3.31	9	0.6667
17301	user-friendly	j	simple	j	4.13	9	0.8889
17301	user-friendly	j	less	r	3.19	8	0.875
17301	user-friendly	j	much	r	2.59	8	1.00
17301	user-friendly	j	design	v	4.03	8	0.625
17301	user-friendly	j	ever	r	2.3	7	0.1429
17301	user-friendly	j	technology	n	3.26	7	0.2857
17301	user-friendly	j	service	n	2.17	7	0.4286
17301	user-friendly	j	book	n	2.1	7	0.4286
17301	user-friendly	j	form	n	2.83	6	0.3333
17301	user-friendly	j	data	n	2.89	6	0.50
17301	user-friendly	j	format	n	6.16	6	0.00
17301	user-friendly	j	model	n	2.78	6	0.6667
17301	user-friendly	j	product	n	2.98	6	0.1667
17301	user-friendly	j	information	n	2.14	6	0.50
17301	user-friendly	j	package	n	4.74	6	0.3333
17301	user-friendly	j	environment	n	3.29	5	0.00
17301	user-friendly	j	graphical	j	9.63	5	0.00
17301	user-friendly	j	device	n	4.23	5	0.40
17301	user-friendly	j	guide	n	4.51	5	0.00
17301	user-friendly	j	facility	n	3.63	4	0.00
17301	user-friendly	j	available	j	2.57	4	1.00
17301	user-friendly	j	text	n	3.32	4	0.25
17301	user-friendly	j	useful	j	4.36	4	0.50
17301	user-friendly	j	list	n	2.91	4	0.50
17301	user-friendly	j	inexpensive	j	6.62	4	0.25
17301	user-friendly	j	truly	r	4.23	4	1.00
17301	user-friendly	j	that	r	3.12	4	0.00
17301	user-friendly	j	instead	i	3.39	4	0.25
17301	user-friendly	j	online	j	5	4	0.00
17301	user-friendly	j	easy	j	2.41	4	0.25
17301	user-friendly	j	manual	n	6.24	4	0.50
17301	user-friendly	j	relatively	r	3.83	4	0.75
17301	user-friendly	j	approach	n	2.82	4	0.50
17301	user-friendly	j	focus	v	2.34	3	1.00
17301	user-friendly	j	comment	n	3.38	3	0.00
17301	user-friendly	j	hospital	n	2.26	3	0.3333
17301	user-friendly	j	test	v	2.88	3	0.00
17301	user-friendly	j	fashion	n	3.95	3	0.00
17301	user-friendly	j	user	n	3.8	3	0.3333
17301	user-friendly	j	comprehensive	j	4.61	3	1.00
17301	user-friendly	j	flexible	j	5.47	3	0.6667
17301	user-friendly	j	box	n	2.53	3	1.00
17301	user-friendly	j	boat	n	3.15	3	0.3333
17301	user-friendly	j	sophisticated	j	4.81	3	1.00
17301	user-friendly	j	function	n	3.3	3	1.00
17301	user-friendly	j	ready	j	2.5	3	0.3333
17301	user-friendly	j	operating	n	4.87	3	0.00
17301	user-friendly	j	wine	n	3.46	3	0.3333
17301	user-friendly	j	menu	n	4.83	3	0.6667
17301	user-friendly	j	quality	n	2.43	3	0.3333
17301	user-friendly	j	interactive	j	5.82	3	0.3333
17301	user-friendly	j	access	n	3	3	0.00
17301	user-friendly	j	lot	r	3.08	3	1.00
17301	user-friendly	j	versatile	j	7.15	3	1.00
17301	user-friendly	j	map	n	3.59	3	0.6667
17301	user-friendly	j	launch	n	5.81	3	0.6667
17301	user-friendly	j	administration	n	2.2	3	0.3333
17301	user-friendly	j	clinical	j	4.38	3	1.00
17301	user-friendly	j	course	n	2.18	3	0.6667
17301	user-friendly	j	option	n	3.02	3	0.00
17301	user-friendly	j	electronic	j	4.31	3	0.00
17301	user-friendly	j	database	n	5.13	3	0.00
17301	user-friendly	j	powerful	j	3.09	3	1.00
17301	user-friendly	j	analysis	n	2.41	3	0.6667
17301	user-friendly	j	ideal	j	4.59	3	0.00
17401	hound	v	him	p	2.95	52	0.0577
17401	hound	v	her	p	2.51	22	0.0909
17401	hound	v	press	n	5.35	21	0.381
17401	hound	v	out	i	2.81	17	0.00
17401	hound	v	death	n	3.89	14	0.00
17401	hound	v	day	n	2.09	13	0.3077
17401	hound	v	stop	v	3.31	12	1.00
17401	hound	v	media	n	4.52	12	0.4167
17401	hound	v	dog	n	4.4	11	0.5455
17401	hound	v	keep	v	2.11	10	0.60
17401	hound	v	harass	v	8.35	9	0.2222
17401	hound	v	reporter	n	4.86	9	0.7778
17401	hound	v	every	a	2.08	9	0.00
17401	hound	v	without	i	2.2	8	0.75
17401	hound	v	until	c	2.32	7	0.1429
17401	hound	v	autograph	n	8.5	7	0.00
17401	hound	v	paparazzi	n	10.03	7	0.5714
17401	hound	v	destroy	v	4.49	6	1.00
17401	hound	v	constantly	r	5.51	6	1.00
17401	hound	v	couple	n	3.01	6	0.50
17401	hound	v	belittle	v	9.71	5	0.80
17401	hound	v	police	n	2.53	5	0.20
17401	hound	v	someone	p	2.08	4	0.50
17401	hound	v	because	i	2.36	4	0.00
17401	hound	v	hunt	v	5.5	4	0.75
17401	hound	v	daily	r	5.58	4	0.25
17401	hound	v	fear	n	2.94	3	0.6667
17401	hound	v	month	n	2.28	3	0.3333
17401	hound	v	grave	n	5.06	3	0.00
17401	hound	v	past	j	2.4	3	0.00
17401	hound	v	since	i	2.71	3	0.00
17401	hound	v	everyone	p	2.02	3	0.00
17401	hound	v	debt	n	3.95	3	0.6667
17401	hound	v	everybody	p	2.54	3	0.6667
17401	hound	v	famous	j	3.59	3	0.6667
17401	hound	v	authority	n	2.62	3	0.3333
17401	hound	v	nearly	r	2.21	3	0.00
17401	hound	v	plaintiff	n	5.74	3	1.00
17401	hound	v	rich	j	3.05	3	0.00
17401	hound	v	relentlessly	r	7.8	3	0.3333
17401	hound	v	quarterback	n	4.83	3	0.00
17401	hound	v	creditor	n	7.11	3	0.00
17401	hound	v	angry	j	3.8	3	0.6667
17501	unsuitable	j	for	i	3.11	288	0.0313
17501	unsuitable	j	make	v	2.34	44	0.9773
17501	unsuitable	j	deem	v	8.37	19	1.00
17501	unsuitable	j	woman	n	2.37	18	0.4444
17501	unsuitable	j	consider	v	4.03	17	0.9412
17501	unsuitable	j	find	v	2.1	17	0.9412
17501	unsuitable	j	such	d	2.99	17	0.5882
17501	unsuitable	j	habitat	n	7.17	14	0.0714
17501	unsuitable	j	investment	n	5.14	14	0.4286
17501	unsuitable	j	seem	v	2.53	13	0.9231
17501	unsuitable	j	most	d	2.57	12	0.50
17501	unsuitable	j	job	n	2.8	11	0.1818
17501	unsuitable	j	young	j	2.63	10	0.10
17501	unsuitable	j	land	n	3.62	9	1.00
17501	unsuitable	j	use	n	3.03	8	0.00
17501	unsuitable	j	soil	n	5.25	8	0.50
17501	unsuitable	j	reject	v	5.25	7	1.00
17501	unsuitable	j	render	v	6.35	7	1.00
17501	unsuitable	j	area	n	2.04	7	0.7143
17501	unsuitable	j	prove	v	3.95	7	1.00
17501	unsuitable	j	water	n	2.04	7	0.7143
17501	unsuitable	j	candidate	n	4.04	7	0.2857
17501	unsuitable	j	suitable	j	6.77	6	1.00
17501	unsuitable	j	material	n	3.21	6	0.3333
17501	unsuitable	j	cultivation	n	8.33	6	0.00
17501	unsuitable	j	completely	r	4.19	6	0.8333
17501	unsuitable	j	otherwise	r	4.36	5	1.00
17501	unsuitable	j	purpose	n	3.6	5	0.00
17501	unsuitable	j	human	j	2.27	5	0.00
17501	unsuitable	j	development	n	2.4	5	0.20
17501	unsuitable	j	quite	r	2.8	5	0.80
17501	unsuitable	j	food	n	2.21	5	0.20
17501	unsuitable	j	generally	r	3.54	4	1.00
17501	unsuitable	j	species	n	3.47	4	0.75
17501	unsuitable	j	declare	v	4.25	4	1.00
17501	unsuitable	j	environment	n	3.02	4	0.50
17501	unsuitable	j	organization	n	2.52	4	0.75
17501	unsuitable	j	drink	v	3.64	4	0.00
17501	unsuitable	j	totally	r	4.39	4	1.00
17501	unsuitable	j	training	n	2.97	4	0.50
17501	unsuitable	j	client	n	3.56	4	0.50
17501	unsuitable	j	subject	n	2.64	4	0.75
17501	unsuitable	j	marriage	n	3.39	4	0.00
17501	unsuitable	j	form	n	2.3	4	0.25
17501	unsuitable	j	construction	n	3.85	4	0.25
17501	unsuitable	j	weapon	n	2.73	3	0.3333
17501	unsuitable	j	consumption	n	4.86	3	0.00
17501	unsuitable	j	judge	v	3.84	3	1.00
17501	unsuitable	j	matrix	n	6.13	3	0.6667
17501	unsuitable	j	film	n	2.13	3	0.6667
17501	unsuitable	j	choose	v	2.2	3	1.00
17501	unsuitable	j	investor	n	3.71	3	0.3333
17501	unsuitable	j	matter	n	2.23	3	0.6667
17501	unsuitable	j	audience	n	3	3	0.00
17501	unsuitable	j	loan	n	3.77	3	0.00
17501	unsuitable	j	agriculture	n	4.86	3	0.00
17501	unsuitable	j	product	n	2.03	3	0.6667
17501	unsuitable	j	weather	n	3.72	3	0.6667
17501	unsuitable	j	place	v	2.28	3	0.3333
17501	unsuitable	j	poor	j	2.44	3	0.3333
17501	unsuitable	j	risky	j	5.74	3	0.3333
17501	unsuitable	j	terrain	n	5.64	3	0.3333
17501	unsuitable	j	design	v	2.67	3	0.3333
17501	unsuitable	j	usually	r	2.45	3	1.00
17501	unsuitable	j	avoid	v	2.78	3	1.00
17501	unsuitable	j	certain	j	2.11	3	0.00
17501	unsuitable	j	suitor	n	8.27	3	0.00
17501	unsuitable	j	largely	r	3.73	3	1.00
17501	unsuitable	j	animal	n	2.46	3	0.3333
17501	unsuitable	j	fishing	n	4.01	3	0.00
17501	unsuitable	j	particularly	r	2.54	3	1.00
17501	unsuitable	j	due	i	3.79	3	0.00
17501	unsuitable	j	protect	v	2.54	3	0.6667
17501	unsuitable	j	condition	n	2.2	3	0.00
17601	six-pack	n	beer	n	9.11	107	0.0374
17601	six-pack	n	buy	v	5.18	37	0.973
17601	six-pack	n	two	m	2.39	27	0.8889
17601	six-pack	n	drink	v	6.12	22	0.8636
17601	six-pack	n	plastic	n	6.12	17	0.8824
17601	six-pack	n	bring	v	3	14	1.00
17601	six-pack	n	soda	n	7.73	10	0.10
17601	six-pack	n	cent	n	7.93	10	0.70
17601	six-pack	n	over	r	2.11	9	0.4444
17601	six-pack	n	tax	n	3.28	8	1.00
17601	six-pack	n	hold	v	2.16	8	0.875
17601	six-pack	n	bottle	n	5.03	7	0.1429
17601	six-pack	n	pizza	n	6.44	6	0.6667
17601	six-pack	n	store	n	3.4	6	1.00
17601	six-pack	n	holder	n	7.02	6	0.00
17601	six-pack	n	carry	v	2.89	6	1.00
17601	six-pack	n	ale	n	8.77	6	0.00
17601	six-pack	n	stop	v	2.04	5	0.60
17601	six-pack	n	can	n	5.59	5	0.40
17601	six-pack	n	couple	n	2.74	5	1.00
17601	six-pack	n	cost	v	3.81	5	0.20
17601	six-pack	n	enough	r	2.25	5	0.60
17601	six-pack	n	guy	n	2.14	5	0.60
17601	six-pack	n	cola	n	8.98	5	0.00
17601	six-pack	n	pick	v	2.71	5	1.00
17601	six-pack	n	grab	v	4.22	5	0.80
17601	six-pack	n	refrigerator	n	6.27	5	0.40
17601	six-pack	n	maybe	r	2.23	5	0.20
17601	six-pack	n	per	i	2.74	4	1.00
17601	six-pack	n	purchase	v	4.63	4	1.00
17601	six-pack	n	liquor	n	6.67	4	0.50
17601	six-pack	n	ring	v	4.78	4	0.20
17601	six-pack	n	bag	n	3.34	4	0.25
17601	six-pack	n	along	i	2.22	4	0.50
17601	six-pack	n	price	n	2.13	4	0.75
17601	six-pack	n	ice	n	3.26	3	1.00
17601	six-pack	n	cut	n	3.54	3	0.6667
17601	six-pack	n	ring	n	3.76	3	0.3333
17601	six-pack	n	contain	v	2.78	3	0.6667
17601	six-pack	n	export	n	4.99	3	0.00
17601	six-pack	n	diet	n	4.11	3	0.00
17601	six-pack	n	share	v	2.47	3	0.3333
17601	six-pack	n	apple	n	4	3	0.6667
17601	six-pack	n	afternoon	n	3.25	3	0.3333
17601	six-pack	n	gallon	n	6.61	3	0.00
17601	six-pack	n	floor	n	2.26	3	0.00
17601	six-pack	n	empty	j	3.69	3	0.6667
17601	six-pack	n	style	n	2.86	3	0.3333
17601	six-pack	n	imported	j	6.98	3	0.00
17601	six-pack	n	evening	n	2.97	3	1.00
17601	six-pack	n	stick	v	3.23	3	1.00
17601	six-pack	n	high-speed	j	6.77	3	1.00
17601	six-pack	n	classic	j	4.57	3	0.00
17701	raze	v	building	n	5.81	44	0.5227
17701	raze	v	house	n	3.83	34	0.5882
17701	raze	v	city	n	4.02	33	0.5455
17701	raze	v	village	n	6.44	29	0.5667
17701	raze	v	way	n	2.03	19	0.1053
17701	raze	v	home	n	3.41	18	0.6667
17701	raze	v	replace	v	5.7	17	0.1176
17701	raze	v	forest	n	5.45	16	0.4375
17701	raze	v	ground	n	4.33	15	0.00
17701	raze	v	neighborhood	n	5.24	13	0.6154
17701	raze	v	structure	n	4.63	11	0.5455
17701	raze	v	old	j	2.23	11	0.2727
17701	raze	v	housing	n	5.97	10	0.10
17701	raze	v	church	n	3.41	9	0.4444
17701	raze	v	entire	j	4.37	9	0.3333
17701	raze	v	developer	n	6.51	8	1.00
17701	raze	v	plan	v	3.85	8	1.00
17701	raze	v	before	i	2.03	7	0.5714
17701	raze	v	build	v	2.86	7	0.00
17701	raze	v	fire	n	3.56	7	0.4286
17701	raze	v	room	n	2.04	7	0.1429
17701	raze	v	barn	n	6.72	7	0.4286
17701	raze	v	temple	n	5.97	7	0.5714
17701	raze	v	town	n	3.14	7	0.4286
17701	raze	v	tree	n	3.16	6	0.3333
17701	raze	v	project	n	2.98	6	0.50
17701	raze	v	plan	n	2.65	6	1.00
17701	raze	v	already	r	2.4	6	0.6667
17701	raze	v	everything	p	2.56	6	0.00
17701	raze	v	public	j	2.31	6	0.3333
17701	raze	v	office	n	2.39	6	0.1667
17701	raze	v	kill	v	2.7	6	0.6667
17701	raze	v	hotel	n	3.67	5	0.60
17701	raze	v	site	n	2.42	4	0.75
17701	raze	v	campaign	n	2.69	4	0.75
17701	raze	v	factory	n	4.62	4	0.75
17701	raze	v	complex	n	5.38	4	0.75
17701	raze	v	soldier	n	3.32	4	0.50
17701	raze	v	whole	j	2.26	4	0.25
17701	raze	v	civilian	n	5.64	4	0.75
17701	raze	v	wall	n	2.27	4	0.50
17701	raze	v	station	n	3.1	4	0.50
17701	raze	v	park	n	2.41	4	0.25
17701	raze	v	historic	j	4.91	4	0.25
17701	raze	v	land	n	2.49	4	0.25
17701	raze	v	rebuild	v	5.75	4	0.00
17701	raze	v	raise	v	2.21	4	0.50
17701	raze	v	order	v	3.84	4	1.00
17701	raze	v	announce	v	3.18	3	1.00
17701	raze	v	renovate	v	7.24	3	0.3333
17701	raze	v	recently	r	2.42	3	0.6667
17701	raze	v	tenement	n	8.49	3	0.3333
17701	raze	v	bastion	n	8.59	3	0.3333
17701	raze	v	bulldozer	n	7.93	3	1.00
17701	raze	v	existing	j	4.16	3	0.00
17701	raze	v	owner	n	2.92	3	1.00
17701	raze	v	apartment	n	3.3	3	0.6667
17701	raze	v	barrier	n	4.55	3	0.00
17701	raze	v	instead	i	3.06	3	1.00
17701	raze	v	stadium	n	4.56	3	0.00
17701	raze	v	completely	r	3.22	3	1.00
17701	raze	v	unit	n	2.85	3	0.6667
17701	raze	v	park	v	5.1	3	0.00
17701	raze	v	demolition	n	7.87	3	0.6667
17701	raze	v	ready	j	2.58	3	1.00
17701	raze	v	rebuilt	j	9.57	3	0.00
17701	raze	v	army	n	2.6	3	1.00
17701	raze	v	property	n	2.91	3	0.6667
17701	raze	v	nearly	r	2.23	3	0.3333
17701	raze	v	acre	n	7.09	3	0.00
17701	raze	v	dome	n	5.95	3	0.3333
17701	raze	v	various	j	2.67	3	0.00
17701	raze	v	grove	n	5.71	3	0.3333
17701	raze	v	summer	n	2.33	3	0.3333
17701	raze	v	store	n	2.42	3	1.00
17701	raze	v	instead	r	2.97	3	0.6667
17701	raze	v	mosque	n	6.26	3	0.00
17801	coy	j	about	i	3.22	79	0.0127
17801	coy	j	play	v	4.37	38	0.9211
17801	coy	j	smile	n	6.94	33	0.0303
17801	coy	j	become	v	2.11	11	0.7273
17801	coy	j	whether	c	2.91	9	0.2222
17801	coy	j	remain	v	3.16	8	0.875
17801	coy	j	look	n	3.45	7	0.00
17801	coy	j	female	n	5.03	6	0.00
17801	coy	j	less	r	2.89	6	0.8333
17801	coy	j	mistress	n	7.62	5	0.00
17801	coy	j	flirtatious	j	10.65	5	0.20
17801	coy	j	little	r	2.54	5	1.00
17801	coy	j	nothing	p	2.03	5	0.80
17801	coy	j	answer	n	3.36	5	0.00
17801	coy	j	playful	j	8.02	5	0.60
17801	coy	j	bit	r	3.7	4	1.00
17801	coy	j	seductive	j	8.08	4	0.00
17801	coy	j	kind	r	3.82	4	1.00
17801	coy	j	somewhat	r	4.42	4	1.00
17801	coy	j	expression	n	4.05	4	0.25
17801	coy	j	cloud	n	3.98	3	1.00
17801	coy	j	smile	v	2.93	3	0.6667
17801	coy	j	hint	n	5.5	3	1.00
17801	coy	j	please	r	3.18	3	0.6667
17801	coy	j	myth	n	4.9	3	1.00
17801	coy	j	conversation	n	3.26	3	0.00
17801	coy	j	rather	r	2.76	3	1.00
17801	coy	j	uncharacteristically	r	9.4	3	1.00
17801	coy	j	overly	r	6.51	3	0.6667
17801	coy	j	comment	n	3.49	3	0.3333
17801	coy	j	intention	n	4.55	3	0.00
17801	coy	j	giggle	n	7.67	3	0.00
17801	coy	j	despite	i	2.58	3	0.6667
17801	coy	j	neither	r	3.92	3	0.6667
17901	cognac	n	bottle	n	7.97	55	0.7818
17901	cognac	n	drink	v	6.27	25	0.80
17901	cognac	n	glass	n	5.45	23	0.6087
17901	cognac	n	wine	n	5.9	16	0.5625
17901	cognac	n	brandy	n	9.43	15	0.40
17901	cognac	n	pour	v	6.15	14	0.7857
17901	cognac	n	port	n	6.29	12	0.6667
17901	cognac	n	sip	v	8.04	11	0.9091
17901	cognac	n	champagne	n	7.96	11	0.7273
17901	cognac	n	sip	n	8.08	9	0.8889
17901	cognac	n	tablespoon	n	5.59	8	0.75
17901	cognac	n	coffee	n	4.82	8	0.75
17901	cognac	n	drink	n	5.44	8	0.875
17901	cognac	n	snifter	n	12.58	8	0.625
17901	cognac	n	chocolate	n	5.79	7	0.1429
17901	cognac	n	after	c	2.25	7	0.5714
17901	cognac	n	serve	v	2.55	6	0.3333
17901	cognac	n	cream	n	5.01	6	0.1667
17901	cognac	n	himself	p	2.41	6	0.6667
17901	cognac	n	distilled	j	10.39	5	0.40
17901	cognac	n	bar	n	3.62	5	0.00
17901	cognac	n	vodka	n	7.85	5	1.00
17901	cognac	n	sauce	n	4.97	5	0.20
17901	cognac	n	buy	v	2.26	5	1.00
17901	cognac	n	beer	n	4.66	5	0.60
17901	cognac	n	flask	n	9.18	5	0.40
17901	cognac	n	fine	j	3.15	5	0.80
17901	cognac	n	dessert	n	6.28	5	0.60
17901	cognac	n	grape	n	6.52	5	0.20
17901	cognac	n	cigar	n	6.55	4	0.25
17901	cognac	n	order	v	3.79	4	0.75
17901	cognac	n	spirit	n	3.55	4	0.25
17901	cognac	n	juice	n	4.7	4	0.25
17901	cognac	n	candy	n	5.51	4	0.00
17901	cognac	n	splash	n	7.47	4	1.00
17901	cognac	n	rum	n	7.97	4	0.50
17901	cognac	n	sugar	n	3.99	4	0.25
17901	cognac	n	ounce	n	7.52	4	0.50
17901	cognac	n	selection	n	4.53	4	0.75
17901	cognac	n	gin	n	7.76	4	1.00
17901	cognac	n	cigarette	n	4.48	4	0.00
17901	cognac	n	cup	n	2.89	4	0.75
17901	cognac	n	vanilla	n	6.43	4	1.00
17901	cognac	n	butter	n	4.77	4	0.75
17901	cognac	n	dish	n	4.37	4	0.00
17901	cognac	n	shot	n	2.97	3	1.00
17901	cognac	n	soda	n	5.96	3	0.3333
17901	cognac	n	down	v	7.82	3	1.00
